EXCHANGE%3DNYSEARCA
MARKET_OPEN_MINUTE=570
MARKET_CLOSE_MINUTE=960
INTERVAL=600
COLUMNS=DATE,CLOSE,HIGH,LOW,VOLUME
DATA=
TIMEZONE_OFFSET=-240
38,209.79,209.875,209.69,516626
39,209.91,209.91,209.67,6666017
144,209.96,209.97,209.9,359820
145,209.81,210.06,209.72,774416
146,209.9,209.9,209.68,639442
147,209.98,210.05,209.89,391884
148,209.84,209.985,209.71,438875
149,209.851,210.03,209.82,279287
150,209.8,209.92,209.67,250963
151,209.51,209.9,209.49,592931
152,209.54,209.569,209.39,521801
153,209.85,209.87,209.53,426421
154,209.98,209.995,209.77,355373
155,210.18,210.19,209.97,399116
156,210.32,210.39,210.16,516449
157,210.28,210.35,210.24,256615
158,210.35,210.47,210.24,595020
159,210.25,210.35,210.22,206293
160,210.26,210.3,210.22,168349
161,210.21,210.27,210.14,223465
162,210.25,210.25,210.145,167070
163,210.39,210.39,210.185,237262
164,210.45,210.5,210.365,389728
165,210.38,210.46,210.35,123424
166,210.269,210.49,210.22,379178
167,210.39,210.415,210.25,140097
168,210.4,210.46,210.32,200640
169,210.45,210.56,210.39,323772
170,210.6,210.62,210.45,282415
171,210.56,210.69,210.55,368485
172,210.56,210.57,210.5,179758
173,210.66,210.69,210.53,149467
174,210.705,210.83,210.64,505828
175,210.75,210.82,210.69,268165
176,210.72,210.81,210.71,227289
177,210.83,210.85,210.71,299344
178,210.76,210.92,210.75,586361
179,210.59,210.76,210.54,536381
180,210.52,210.64,210.52,393915
181,210.26,210.55,210.21,886012
182,210.13,210.27,210.05,874232
183,210.07,210.23,210,2809831
288,210.11,210.13,210.1,167992
289,209.89,210.25,209.82,759408
290,209.62,209.9,209.53,620164
291,209.5,209.77,209.5,599252
292,209.55,209.66,209.34,648067
293,209.75,209.765,209.35,525644
294,209.67,209.86,209.6,418224
295,209.98,210.04,209.54,500580
296,209.85,210.12,209.83,339090
297,209.99,210.11,209.83,229848
298,209.92,210.16,209.87,322941
299,209.88,209.93,209.72,269156
300,209.93,210.03,209.81,273643
301,209.69,209.95,209.64,339194
302,209.55,209.69,209.48,298428
303,209.465,209.72,209.45,259789
304,209.48,209.5,209.29,485370
305,209.53,209.55,209.335,237139
306,209.49,209.525,209.35,187965
307,209.49,209.63,209.48,281491
308,209.45,209.7,209.44,185606
309,209.4,209.49,209.33,229749
310,209.21,209.61,209.21,290350
311,209.26,209.355,209.2,238101
312,209.2,209.41,209.195,264192
313,209.28,209.34,209.1,310811
314,209.21,209.43,209.18,327495
315,209.07,209.21,209,412235
316,208.97,209.09,208.94,331799
317,209,209.16,208.93,262207
318,208.97,209.1,208.93,241893
319,208.72,208.97,208.68,584390
320,208.88,208.895,208.65,365132
321,208.93,208.98,208.84,344052
322,209.02,209.16,208.94,336216
323,208.89,209.105,208.86,316946
324,208.69,208.96,208.68,355343
325,208.86,208.94,208.7,440361
326,209.05,209.14,208.84,705221
327,208.9,209.11,208.89,3045974
432,208.55,208.56,208.53,183265
433,209.01,209.1,208.5,1340154
434,209.05,209.19,208.78,649549
435,209.15,209.2,208.88,583954
436,208.95,209.29,208.93,632587
437,208.77,209.09,208.77,486231
438,208.67,208.8,208.55,647474
439,208.41,208.84,208.37,527175
440,207.98,208.43,207.91,1276218
441,208.04,208.17,207.96,556624
442,208.09,208.24,208.04,333198
443,208.13,208.17,208,349487
444,208.14,208.3,208.055,449236
445,208.41,208.5,208.15,541421
446,208.37,208.44,208.24,258766
447,208.47,208.47,208.23,408702
448,208.38,208.48,208.31,255955
449,208.31,208.43,208.22,186535
450,208.09,208.31,208.06,221565
451,208.23,208.26,208.06,307691
452,208.06,208.26,208.02,253743
453,208.1,208.14,208.01,167415
454,208.3,208.34,208.12,223670
455,208.24,208.36,208.18,163991
456,208.19,208.24,208.08,118991
457,208.38,208.39,208.18,196592
458,208.72,208.85,208.4,606327
459,208.68,208.81,208.645,330996
460,208.7,208.87,208.67,282806
461,208.8,208.84,208.61,352351
462,209.03,209.07,208.8,600523
463,208.95,209.05,208.93,205520
464,209,209.08,208.92,277529
465,209.035,209.04,208.94,200837
466,208.9,209.05,208.81,276001
467,208.8,209.055,208.72,464498
468,208.91,208.95,208.67,516172
469,208.82,208.93,208.78,316706
470,208.95,208.99,208.71,808533
471,208.96,209.02,208.81,4666847
864,208.29,208.32,208.28,147008
865,208.48,208.57,208.21,664341
866,208.1,208.49,208.08,627982
867,208.11,208.18,207.96,616028
868,207.96,208.29,207.92,566752
869,207.73,208.03,207.71,500263
870,207.73,207.85,207.67,381097
871,207.72,207.84,207.65,408097
872,207.8,207.89,207.65,368904
873,207.71,207.82,207.65,334105
874,207.57,207.82,207.56,344910
875,207.8,207.9,207.545,399214
876,208,208.035,207.8,507410
877,207.78,208.03,207.78,267953
878,207.75,207.85,207.74,186616
879,207.78,207.86,207.73,149804
880,207.76,207.91,207.76,161085
881,207.86,207.91,207.72,219197
882,207.9,207.905,207.83,138209
883,207.83,208.01,207.8,232007
884,207.93,207.955,207.8,159938
885,208.31,208.41,207.94,708462
886,208.23,208.37,208.23,217829
887,208.39,208.49,208.225,321258
888,208.31,208.45,208.25,267621
889,208.25,208.341,208.17,193022
890,208.22,208.27,208.17,124135
891,208.24,208.3,208.21,143038
892,208.07,208.37,208.02,348705
893,208.06,208.099,208.01,182916
894,208.21,208.22,207.96,342874
895,208.2,208.285,208.15,296211
896,208.071,208.24,208.06,240820
897,208.26,208.33,208.05,315030
898,208.09,208.27,208.055,236962
899,208.1,208.191,207.97,332393
900,208.14,208.16,208.03,305305
901,208.33,208.355,208.065,436548
902,208.35,208.42,208.29,468616
903,208.59,208.62,208.215,3098877
a1461677400,209.02,209.05,209.02,126722
1,208.92,209.08,208.81,568156
2,209.3,209.32,208.83,870805
3,209.45,209.45,209.185,704540
4,209.27,209.52,209.25,670069
5,209.14,209.34,209.09,769172
6,208.72,209.2,208.72,797655
7,208.64,208.82,208.63,443800
8,208.69,208.8,208.6,314972
9,208.49,208.71,208.47,420141
10,208.57,208.6,208.37,424914
11,208.6,208.685,208.56,318794
12,208.76,208.81,208.6,447919
13,208.7,208.81,208.66,303845
14,208.85,208.85,208.65,338248
15,208.92,209.005,208.85,380145
16,209.05,209.1,208.92,369716
17,209.09,209.1,209.011,248106
18,209.04,209.14,209,173072
19,208.89,209.08,208.88,178826
20,208.9,208.97,208.88,121372
21,208.8,208.98,208.76,212795
22,208.69,208.84,208.64,170506
23,208.78,208.78,208.6,151196
24,208.77,208.84,208.74,138358
25,208.74,208.88,208.735,114404
26,208.62,208.74,208.51,226498
27,208.66,208.665,208.51,159247
28,208.58,208.73,208.56,150510
29,208.83,208.88,208.57,204741
30,208.58,208.89,208.57,214049
31,208.72,208.79,208.55,222006
32,208.85,208.92,208.69,289560
33,208.68,208.84,208.64,265903
34,208.62,208.81,208.61,337822
35,208.56,208.661,208.54,250020
36,208.64,208.68,208.39,447390
37,208.82,208.91,208.64,673477
38,208.86,208.93,208.77,568421
39,209,209,208.8,2011446
144,208.48,208.48,208.46,165299
145,208.95,209.07,208.48,784408
146,208.83,209.05,208.79,512941
147,208.78,208.93,208.72,482519
148,208.64,208.91,208.52,467794
149,208.52,208.68,208.47,480053
150,208.27,208.58,208.26,499067
151,208.15,208.475,208.14,462182
152,208.21,208.24,208.06,473950
153,208.17,208.29,208.12,296808
154,208.32,208.34,208.09,274751
155,208.4,208.425,208.26,213257
156,208.55,208.56,208.34,269865
157,208.72,208.78,208.55,342370
158,208.77,208.83,208.665,166191
159,208.86,208.875,208.76,146600
160,208.76,208.87,208.75,149147
161,208.68,208.765,208.66,140052
162,208.94,208.99,208.68,301750
163,208.88,208.955,208.81,139825
164,208.8,208.9,208.77,112959
165,208.78,208.865,208.75,108643
166,208.7,208.79,208.68,146021
167,208.705,208.77,208.64,122938
168,208.5,208.69,208.5,329829
169,208.63,208.67,208.5,129391
170,208.78,208.81,208.64,175372
171,208.54,208.79,208.51,316581
172,209.22,209.22,208.2,1394534
173,209.28,209.315,208.94,1244887
174,209.18,209.42,209.11,676894
175,208.8,209.2,208.77,595193
176,208.95,209.09,208.76,395550
177,209.09,209.21,208.88,380824
178,209.43,209.52,209.05,747777
179,209.71,209.73,209.38,926490
180,209.68,209.795,209.55,635062
181,209.745,209.78,209.63,456246
182,209.65,209.81,209.6,704197
183,209.38,209.651,209.24,2801004
288,208.52,208.53,208.49,155171
289,208.68,208.76,208.19,1213072
290,208.93,208.96,208.58,791492
291,209.01,209.08,208.845,566665
292,209.15,209.36,209,942012
293,209.02,209.23,209.01,467814
294,209.11,209.12,208.93,421028
295,209.24,209.29,209,261374
296,209.43,209.46,209.09,522667
297,209.46,209.48,209.26,471654
298,209.4,209.56,209.4,354068
299,209.51,209.55,209.36,288514
300,209.62,209.69,209.52,428879
301,209.75,209.76,209.63,356931
302,209.58,209.75,209.575,200829
303,209.56,209.66,209.54,206998
304,209.65,209.71,209.56,203005
305,209.39,209.68,209.385,391362
306,209.42,209.46,209.35,413434
307,209.46,209.49,209.325,440408
308,209.5,209.53,209.44,213415
309,209.62,209.68,209.47,211587
310,209.325,209.65,209.27,393375
311,209.17,209.33,209.16,305919
312,209.25,209.26,209.06,249748
313,209.29,209.32,209.23,173607
314,209.28,209.315,209.185,168804
315,209.25,209.4,209.22,202361
316,209.22,209.34,209.12,291535
317,209.075,209.23,209.06,175723
318,209.16,209.16,208.995,352174
319,208.88,209.2,208.88,211140
320,208.73,209,208.67,405384
321,208.62,208.74,208.51,558072
322,208.29,208.62,208.28,591878
323,207.72,208.28,207.66,1582314
324,207.08,207.86,207.01,1483847
325,207.39,207.52,207.08,1450817
326,207.31,207.705,207.29,1406425
327,207.42,207.55,206.97,5509036
432,206.8,206.8,206.71,355254
433,207.05,207.13,206.78,1022908
434,206.45,207.11,206.45,1002090
435,206.099,206.47,206.099,1549804
436,206.18,206.22,205.82,1383037
437,206.28,206.395,206.11,662652
438,206.35,206.5,206.14,501495
439,206.72,206.78,206.36,774230
440,206.18,206.745,206.14,598966
441,205.98,206.19,205.84,685581
442,206.06,206.12,205.73,583572
443,205.77,206.21,205.75,421278
444,205.56,205.78,205.55,643639
445,205.33,205.58,205.18,1073891
446,205.38,205.395,205.07,629266
447,205.53,205.6,205.35,684267
448,205.43,205.59,205.32,549727
449,205.57,205.61,205.21,479094
450,205.64,205.71,205.55,415977
451,205.87,205.91,205.54,545376
452,205.93,205.95,205.73,357295
453,205.67,206,205.6,373964
454,205.94,206,205.63,360587
455,206.14,206.17,205.86,453298
456,206.02,206.2,205.97,480505
457,205.79,206.04,205.73,485998
458,205.48,205.78,205.4,499314
459,205.35,205.58,205.31,465628
460,205.23,205.54,205.22,378124
461,205.31,205.335,205.03,509852
462,205.54,205.63,205.24,565976
463,205.22,205.53,205.21,391948
464,205.51,205.57,205.18,498674
465,205.27,205.52,205.21,586616
466,205.55,205.71,205.23,722523
467,205.82,205.895,205.5,755742
468,205.69,206,205.64,876685
469,206.12,206.3,205.7,1603534
470,206.4,206.81,206.125,2692694
471,206.3,206.52,206.18,6077807
864,206.98,206.99,206.9,185432
865,206.92,206.98,206.58,763248
866,206.61,207.03,206.51,617607
867,206.58,206.85,206.41,540712
868,206.96,207,206.46,1002409
869,207.18,207.32,206.87,778043
870,207.14,207.29,207.135,538892
871,206.92,207.23,206.901,370631
872,207.19,207.21,206.89,316429
873,206.81,207.19,206.69,451953
874,207.08,207.08,206.8,251862
875,207.15,207.37,207.06,483764
876,207.13,207.18,206.89,261855
877,207.27,207.29,206.99,306650
878,207,207.29,206.91,306809
879,206.91,207.23,206.87,347148
880,206.91,206.99,206.78,283082
881,206.91,207.01,206.81,171765
882,206.95,207.03,206.86,220950
883,207.05,207.13,206.92,235339
884,207.19,207.21,206.97,247178
885,207.31,207.32,207.16,211170
886,207.27,207.37,207.25,144350
887,207.49,207.58,207.26,445515
888,207.61,207.62,207.49,350151
889,207.58,207.67,207.55,189728
890,207.71,207.74,207.56,216979
891,207.59,207.71,207.57,178231
892,207.67,207.755,207.57,233297
893,207.735,207.83,207.67,364499
894,207.74,207.84,207.7,315176
895,207.64,207.835,207.63,300007
896,207.7,207.73,207.6,210286
897,207.76,207.77,207.63,236911
898,207.87,207.9,207.735,386440
899,207.86,207.94,207.83,263135
900,207.9,207.93,207.78,256530
901,207.971,208.03,207.76,519343
902,208.01,208.18,207.97,521257
903,208.03,208.03,207.85,2835872
a1462282200,206.52,206.54,206.5,196269
1,206.48,206.64,206.26,1005682
2,206.01,206.61,206,1178748
3,206.05,206.11,205.86,1162417
4,205.73,206.06,205.67,914144
5,205.82,205.83,205.51,926033
6,205.93,206.03,205.7,883115
7,205.68,205.92,205.56,643246
8,205.72,205.92,205.57,563866
9,205.605,205.86,205.46,559004
10,205.72,205.8,205.44,571560
11,205.6,205.785,205.51,377041
12,205.51,205.67,205.42,372688
13,205.65,205.66,205.28,800154
14,205.91,205.965,205.59,539113
15,205.83,205.945,205.76,404047
16,205.75,205.93,205.67,323719
17,205.695,205.77,205.6,283095
18,205.75,205.825,205.6,310194
19,205.99,206.01,205.73,323749
20,205.995,206.12,205.94,431598
21,206.14,206.2,206,316265
22,206.38,206.39,206.06,463384
23,206.36,206.4,206.25,506947
24,206.47,206.48,206.27,395097
25,206.64,206.695,206.39,516046
26,206.68,206.77,206.6,499728
27,206.44,206.79,206.431,508586
28,206.47,206.52,206.37,336558
29,206.13,206.535,206.13,623619
30,206.31,206.31,206.05,359131
31,206.43,206.52,206.24,262699
32,206.115,206.42,206.06,308601
33,206.33,206.36,206.09,331017
34,206.36,206.38,206.175,262617
35,206.13,206.39,205.985,465686
36,206.07,206.23,205.91,476604
37,205.92,206.18,205.75,767509
38,206.2,206.25,205.76,1024393
39,206.13,206.32,206.06,3120201
144,204.935,205,204.935,181558
145,204.83,205.28,204.83,910801
146,205.06,205.065,204.72,903438
147,205.4,205.43,205.02,865815
148,205.32,205.6,205.19,1129375
149,205.62,205.85,205.3,1304085
150,205.35,205.63,205.34,381078
151,205.37,205.58,205.17,734558
152,205.04,205.42,204.97,611641
153,205.07,205.14,204.92,402138
154,205.12,205.285,204.96,458565
155,204.88,205.16,204.8,418540
156,204.74,204.89,204.62,407618
157,204.95,204.99,204.62,511050
158,205.02,205.04,204.79,321807
159,204.92,205.02,204.86,211709
160,204.97,205.13,204.86,320731
161,205.13,205.24,204.96,230123
162,205.09,205.265,205.05,221082
163,204.99,205.17,204.97,178444
164,204.86,204.99,204.82,256983
165,204.68,204.85,204.67,369099
166,204.69,204.79,204.62,351214
167,204.88,204.88,204.6,284370
168,205.03,205.03,204.8,215294
169,204.86,205.05,204.81,233071
170,204.81,204.91,204.7,339996
171,204.67,204.955,204.64,279764
172,204.545,204.68,204.425,930064
173,204.695,204.695,204.48,314402
174,205,205.01,204.63,507260
175,205.03,205.06,204.94,346572
176,204.94,205.09,204.87,311459
177,204.87,205.039,204.85,360713
178,204.81,204.96,204.7,307947
179,204.96,205.02,204.71,395274
180,204.88,205.07,204.86,313637
181,205.025,205.13,204.87,715804
182,205.24,205.33,205.02,947305
183,204.96,205.23,204.89,4028912
288,205.56,205.58,205.56,147905
289,205.7,205.73,205.38,756523
290,205.42,205.7,205.25,670773
291,205.36,205.62,205.3,486879
292,205.79,205.88,205.355,519539
293,205.75,205.975,205.69,535764
294,205.33,205.77,205.275,462790
295,205.34,205.531,205.3,409875
296,205.41,205.46,205.195,335353
297,205.5,205.53,205.38,281732
298,205.42,205.57,205.39,221123
299,205.55,205.58,205.34,247209
300,205.19,205.54,205.055,456015
301,205.58,205.62,205.18,318329
302,205.66,205.72,205.53,257941
303,205.6,205.69,205.58,175087
304,205.49,205.74,205.47,159000
305,205.53,205.66,205.49,166398
306,205.4,205.56,205.35,147446
307,205.35,205.43,205.315,234616
308,205.39,205.4,205.23,278218
309,205.36,205.46,205.35,206165
310,205.06,205.39,205.06,314528
311,204.88,205.06,204.76,574067
312,204.55,204.895,204.49,450213
313,204.55,204.68,204.47,576919
314,204.62,204.745,204.55,416197
315,204.68,204.75,204.56,356223
316,204.82,204.84,204.55,469496
317,204.69,204.88,204.67,644085
318,204.86,204.97,204.68,473514
319,204.83,204.93,204.75,363157
320,204.99,205.08,204.79,458442
321,204.73,205.04,204.72,375396
322,204.64,204.79,204.55,556288
323,204.75,204.82,204.58,479774
324,204.89,204.96,204.725,497621
325,204.81,204.9,204.695,393673
326,204.78,204.97,204.769,960158
327,204.95,204.99,204.68,2092535
432,204.07,204.08,204.04,196149
433,204.72,204.9,204,1302650
434,204.76,205.17,204.71,1311253
435,204.655,204.94,204.61,648856
436,204.99,205.08,204.57,611084
437,204.71,205.03,204.67,487233
438,204.49,204.72,204.28,737308
439,204.18,204.64,204.12,635076
440,204.06,204.28,203.96,723173
441,204.04,204.13,203.88,571303
442,204.14,204.28,204.02,473138
443,204.52,204.59,204.15,522096
444,204.65,204.7,204.48,574722
445,204.67,204.73,204.501,356047
446,204.4,204.7,204.39,315829
447,204.32,204.43,204.315,179707
448,204.4,204.47,204.27,201833
449,204.37,204.52,204.3,223247
450,204.33,204.46,204.28,175629
451,204.37,204.44,204.23,271295
452,204.45,204.53,204.37,193128
453,204.63,204.64,204.36,230228
454,204.85,204.92,204.61,368598
455,204.99,205.03,204.83,422618
456,204.94,205.075,204.91,243621
457,204.95,205.07,204.88,242707
458,204.95,204.98,204.78,243653
459,205.34,205.34,204.93,601574
460,205.66,205.68,205.28,762964
461,205.69,205.7,205.465,552826
462,205.55,205.74,205.53,530507
463,205.58,205.59,205.41,297088
464,205.56,205.72,205.53,364335
465,205.5,205.77,205.5,412432
466,205.57,205.72,205.49,414375
467,205.55,205.68,205.47,371160
468,205.59,205.68,205.53,433325
469,205.45,205.6,205.33,486984
470,205.34,205.47,205.28,707469
471,205.7,205.72,205.34,2561839
864,205.57,205.58,205.55,212274
865,206.01,206.08,205.48,944520
866,206.075,206.32,205.93,649993
867,206.27,206.27,205.96,675740
868,206.27,206.38,206.1,679791
869,206.09,206.31,206.07,495788
870,205.71,206.19,205.64,719446
871,205.66,205.8,205.55,456206
872,205.82,205.845,205.64,481980
873,205.755,205.9,205.72,372595
874,205.79,206.02,205.71,386348
875,205.42,205.81,205.37,689732
876,205.55,205.6,205.41,390359
877,205.66,205.66,205.43,309355
878,205.8,205.84,205.61,247877
879,205.75,205.86,205.74,178430
880,205.59,205.83,205.57,276730
881,205.77,205.785,205.52,203696
882,205.925,205.95,205.74,235475
883,205.82,205.95,205.8,145230
884,205.81,205.925,205.8,271699
885,205.89,205.925,205.7,167784
886,206.06,206.06,205.86,151544
887,205.99,206.14,205.97,267995
888,206.02,206.06,205.95,138315
889,205.95,206.13,205.94,160625
890,206.06,206.16,205.95,270393
891,205.89,206.12,205.85,234286
892,205.75,205.98,205.69,387682
893,205.83,205.91,205.73,269749
894,205.95,206.03,205.78,279474
895,206.06,206.07,205.93,224288
896,206.119,206.12,206,242458
897,206.34,206.4,206.11,482082
898,206.23,206.36,206.17,311399
899,206.2,206.27,206.145,351692
900,206.13,206.265,206.13,257294
901,206.04,206.19,206,377452
902,205.98,206.16,205.97,586827
903,205.89,205.97,205.75,4108891
a1462887000,206.74,206.74,206.64,223863
1,206.81,207.03,206.65,796600
2,207.37,207.37,206.8,766798
3,207.29,207.41,207.18,797454
4,207.07,207.3,207.07,657970
5,207.31,207.39,207.06,632927
6,207.3,207.44,207.15,605629
7,207.54,207.62,207.26,735598
8,207.74,207.74,207.53,631997
9,207.605,207.75,207.6,318002
